"subject" "activity" "tBodyAcc-mean-X" "tBodyAcc-mean-Y" "tBodyAcc-mean-Z" "tGravityAcc-mean-X" "tGravityAcc-mean-Y" "tGravityAcc-mean-Z" "tBodyAccJerk-mean-X" "tBodyAccJerk-mean-Y" "tBodyAccJerk-mean-Z" "tBodyGyro-mean-X" "tBodyGyro-mean-Y" "tBodyGyro-mean-Z" "tBodyGyroJerk-mean-X" "tBodyGyroJerk-mean-Y" "tBodyGyroJerk-mean-Z" "tBodyAccMag-mean" "tGravityAccMag-mean" "tBodyAccJerkMag-mean" "tBodyGyroMag-mean" "tBodyGyroJerkMag-mean" "tBodyAcc-std-X" "tBodyAcc-std-Y" "tBodyAcc-std-Z" "tGravityAcc-std-X" "tGravityAcc-std-Y" "tGravityAcc-std-Z" "tBodyAccJerk-std-X" "tBodyAccJerk-std-Y" "tBodyAccJerk-std-Z" "tBodyGyro-std-X" "tBodyGyro-std-Y" "tBodyGyro-std-Z" "tBodyGyroJerk-std-X" "tBodyGyroJerk-std-Y" "tBodyGyroJerk-std-Z" "tBodyAccMag-std" "tGravityAccMag-std" "tBodyAccJerkMag-std" "tBodyGyroMag-std" "tBodyGyroJerkMag-std"
"142" 22 "WALKING_DOWNSTAIRS" 0.273355460555556 -0.0217446672861111 -0.102119656583333 0.748608079444444 0.0377940706305556 0.0303024650346417 0.0930746292222222 -0.0132960753305556 -0.000497748672222222 -0.0643541148802778 -0.0797065961416667 0.0995169991861111 -0.0720411593333333 -0.0505922809444444 -0.0645845330611111 -0.434559819472222 -0.434559819472222 -0.553607206166667 -0.559082877277778 -0.675213675555556 -0.481595709472222 -0.385635740041667 -0.60099210975 -0.969602323888889 -0.950560727777778 -0.936297253888889 -0.549911541638889 -0.466651212694444 -0.733633940083333 -0.676830169611111 -0.675068791666667 -0.595066767666667 -0.623457169722222 -0.739384264166667 -0.525908849194444 -0.493129410083333 -0.493129410083333 -0.537234988697222 -0.618931128055556 -0.684103843611111
"143" 23 "WALKING_DOWNSTAIRS" 0.271566926481482 -0.0236915215333333 -0.106153469162963 0.663818947962963 0.0448353353555556 -0.00327464588277778 0.111544163703704 -0.0179887748118518 0.010327443518963 -0.0397921755555556 -0.0705219672222222 0.098500728587037 -0.0762998386314815 -0.060955751112963 -0.0319554124222222 -0.469744861592593 -0.469744861592593 -0.576443812296296 -0.573794145394444 -0.69466933537037 -0.54038171322037 -0.378093595998148 -0.583826841722222 -0.971202477777778 -0.953256717777778 -0.936671213888889 -0.56178726492037 -0.488652762685185 -0.753603258518519 -0.681321562462963 -0.679590972592593 -0.614593740185185 -0.631850254425926 -0.748818879222222 -0.604882463222222 -0.538272157796296 -0.538272157796296 -0.545623916907407 -0.629183129703704 -0.705045104148148
"144" 24 "WALKING_DOWNSTAIRS" 0.254181789818182 -0.0144922089963636 -0.106119349492727 0.688424308545455 0.0308600615454545 0.0907434991563636 0.0561871122272727 0.0113617028763636 0.0184066956618182 -0.0540037866963636 -0.0802747255163636 0.1226995424 -0.109139634945455 -0.0486868159363636 -0.0703333105072727 -0.496780884974364 -0.496780884974364 -0.596787692109091 -0.581383534423636 -0.733307725454545 -0.5380424822 -0.429748876487273 -0.6336908622 -0.934101771090909 -0.951608206909091 -0.929303100363636 -0.573705915218182 -0.512005521109091 -0.765851353454545 -0.668565285836364 -0.713052244236364 -0.661961683363636 -0.649735767363636 -0.788568560290909 -0.670081381109091 -0.509729657345455 -0.509729657345455 -0.553067944145455 -0.617763855454545 -0.744586380545455
"145" 25 "WALKING_DOWNSTAIRS" 0.269594435224138 -0.0177505656224138 -0.105943635586207 0.747641815862069 -0.0120103528655172 0.0414807602603448 0.0751620489034483 -0.0052353079137931 -0.0141457121389655 -0.049793283062069 -0.0502481329655172 0.0889067349827586 -0.0861379281258621 -0.0551324518136207 -0.0851621325172414 -0.613222169246552 -0.613222169246552 -0.691801944551724 -0.646283270655172 -0.747553513706897 -0.680817996206897 -0.565892469275862 -0.671505794096207 -0.95889310137931 -0.952043318965517 -0.908144451206897 -0.688229299189655 -0.648265705946552 -0.778103472275862 -0.719155916224138 -0.721289451293103 -0.706752811 -0.694766915136207 -0.769550544603448 -0.704727465172414 -0.648155923534483 -0.648155923534483 -0.656772032637931 -0.667755805706897 -0.745311659931034
"146" 26 "WALKING_DOWNSTAIRS" 0.2842317686 -0.01477526054 -0.11450692814 0.682668242 -0.033235259296 0.10590978611 0.076440303386 0.02047935793 -0.008510260884 -0.0691370232074 -0.05611003753 0.10477640016 -0.11798390054 -0.07342587988 -0.0395564513106 -0.374983479518 -0.374983479518 -0.52496937052 -0.5186853923568 -0.64383973834 -0.4180483849 -0.34995155499 -0.515020951016 -0.9514524416 -0.9220214428 -0.9456715128 -0.503931086702 -0.436861864302 -0.68783759452 -0.65547482076 -0.60339770154 -0.55490550742 -0.60936617704 -0.66336765478 -0.55111678592 -0.37660978732 -0.37660978732 -0.452255077862 -0.54117017316 -0.617354345942
"147" 27 "WALKING_DOWNSTAIRS" 0.252602545 -0.0138879445318182 -0.114357682727273 0.627580477727273 0.104151708977273 0.0280271886363636 0.0377714793113636 0.0311295777568182 0.0171063484436364 -0.0149430043977273 -0.0736941168863636 0.0487551598409091 -0.120112945409091 -0.0585934941818182 -0.0539747499613636 -0.656057525754545 -0.656057525754545 -0.738209616077273 -0.699763085113636 -0.802622441363636 -0.699757608409091 -0.634974153659091 -0.698332136306818 -0.924555921590909 -0.942653733409091 -0.922530124318182 -0.7407456075 -0.693963366795455 -0.823988495181818 -0.776198207772727 -0.773011175818182 -0.758455137522727 -0.769705538386364 -0.818554812045455 -0.805539742727273 -0.648617450977273 -0.648617450977273 -0.721206826977273 -0.747484339954545 -0.816347047954545
"148" 28 "WALKING_DOWNSTAIRS" 0.282537592608696 -0.0175685339326087 -0.108555150434783 0.743816404130435 -0.104831280630435 -0.0317983376597609 0.0876887712173913 -0.0378372252421739 -0.0125984939643478 -0.0419256921217391 -0.0750934123428261 0.0920630199913044 -0.0886853211065217 -0.0245311249521739 -0.0496941028847826 -0.37882964701087 -0.37882964701087 -0.49103043476087 -0.48603255076087 -0.586986003565217 -0.468452962304348 -0.363251111065217 -0.401458267423913 -0.968912201956522 -0.960971980217391 -0.928451914347826 -0.518287158634783 -0.433077183117174 -0.592148334265217 -0.597216849130435 -0.557933988278261 -0.569159864934783 -0.523422462052174 -0.579197577282609 -0.605283226282609 -0.432684804569565 -0.432684804569565 -0.449214296086957 -0.514792071902174 -0.553630298021739
"149" 29 "WALKING_DOWNSTAIRS" 0.266452028041667 -0.0215720724029167 -0.1061002098125 0.547185936458333 -0.0185064632083333 0.167343354479167 0.121370503125 0.0154553582854167 -0.0133536621033333 -0.0624166531354167 -0.0633447391395833 0.0870243051 -0.111808926781875 -0.0427338956427083 -0.0441436883020833 -0.351604206428125 -0.351604206428125 -0.504531115208333 -0.478770650875 -0.6338501925 -0.41311373178125 -0.262931404689583 -0.545964265875 -0.970285837083333 -0.945768362708333 -0.946542274791667 -0.495751842682292 -0.415766505833333 -0.7095020675625 -0.581800325354167 -0.614100844854167 -0.521278573329167 -0.5377144891875 -0.712518040604167 -0.530075538041667 -0.4328866173125 -0.4328866173125 -0.498903638595833 -0.544232695416667 -0.671209728145833
"150" 30 "WALKING_DOWNSTAIRS" 0.272503758870968 -0.0182897110316129 -0.111309960887097 0.727727538064516 -0.0257343284032258 0.0237777773658065 0.0858452729822581 0.000299747260645162 0.000791130428064516 -0.0448300882054839 -0.0333687979262903 0.0739961705483871 -0.0697620355903226 -0.0458309193312903 -0.0608624070125806 -0.433878601862903 -0.433878601862903 -0.529711380451613 -0.484866135 -0.607191017806452 -0.5070171515 -0.417092586354839 -0.451535936225806 -0.967528021290323 -0.953038306774194 -0.928690475645161 -0.534312633516129 -0.481655563982258 -0.60816061466129 -0.625571129935484 -0.559993155983871 -0.588593006425806 -0.568650243064516 -0.584320243448387 -0.629217756467742 -0.452091539064516 -0.452091539064516 -0.452994569983871 -0.515654556606452 -0.557553797419355
"151" 1 "WALKING_UPSTAIRS" 0.266323707735849 -0.0187627424973585 -0.103975306924528 0.458172363924528 0.254153075867925 0.223723196913208 0.0816006901113207 0.0138637333552641 0.0220531354166038 0.0103375107358491 -0.0879239601339623 0.0862502464224528 -0.116308300886792 -0.0485152249358491 -0.0627879269886792 -0.699930428660377 -0.699930428660377 -0.792702471660377 -0.737300321698113 -0.858869970377358 -0.74784045490566 -0.644456581015094 -0.726125400150943 -0.969841268490566 -0.963990425283019 -0.959232066415094 -0.795560825886792 -0.78354552309434 -0.819794106981132 -0.822359569433962 -0.818895305660377 -0.736377574528302 -0.839200426150943 -0.862199976981132 -0.842686581716981 -0.712400561981132 -0.712400561981132 -0.765842136339623 -0.780982989245283 -0.849011221320755
"152" 2 "WALKING_UPSTAIRS" 0.268649236666667 -0.0178935993875 -0.10162863465625 0.93212652 -0.248672154375 -0.0240575668979167 0.09356457484375 0.0163185896375 -0.0129664147875 0.00588925350208333 -0.110042047708333 0.0888298825166667 -0.097308602375 -0.0445033187729167 -0.0398004479541667 -0.341487233291667 -0.341487233291667 -0.497643066541667 -0.389090774629167 -0.631573401875 -0.425966286458333 -0.297399098704167 -0.418602472604167 -0.967597851041667 -0.955153065833333 -0.92910688 -0.471871487395833 -0.480660289145833 -0.669763913541667 -0.606845395270833 -0.423699561841667 -0.507124522666667 -0.648631715041667 -0.6363833751875 -0.629107020854167 -0.426162900604167 -0.426162900604167 -0.4998938354375 -0.4449208352375 -0.657323370833333
"153" 3 "WALKING_UPSTAIRS" 0.269062145508475 -0.00510636960728814 -0.100593859813559 0.626409663050847 0.202961142491525 0.257195555583051 0.0915446325423729 0.00959780682542373 -0.0145369046661356 -0.0127220635966102 -0.0976059203423729 0.116401144220339 -0.0883882206101695 -0.0440585261677966 -0.0430512003966102 -0.818759243881356 -0.818759243881356 -0.881953612708475 -0.845798625254237 -0.924568289322034 -0.850704212762712 -0.783139021254237 -0.857979801864407 -0.96062973440678 -0.940595506610169 -0.952505353050847 -0.873200402728814 -0.861066477559322 -0.928491456440678 -0.907800801694915 -0.886128692033898 -0.85390850440678 -0.903951022644068 -0.937350666440678 -0.899151283033898 -0.816154056876271 -0.816154056876271 -0.871449154322034 -0.859002859322034 -0.925482682711864
"154" 4 "WALKING_UPSTAIRS" 0.263398874326923 -0.0195957696746154 -0.100839441873077 0.732207525384615 -0.059190876 0.0416002409403846 0.0731780058659615 0.0572629037786538 0.0329406066588462 -0.0179579875961538 -0.0912423345671154 0.0654008895605769 -0.0911080066461538 -0.0772669252173077 -0.0368274152865385 -0.394107840784615 -0.394107840784615 -0.538280685438462 -0.435495991480769 -0.678413332115385 -0.463962718596154 -0.260836979173077 -0.547421798076923 -0.964378555 -0.950959643076923 -0.9482767475 -0.532236487634615 -0.449874258038462 -0.717934939230769 -0.604885891865385 -0.579143491653846 -0.4692993973 -0.656750682846154 -0.732719487884615 -0.576913691123077 -0.446590274634615 -0.446590274634615 -0.521194813732692 -0.542454133153846 -0.723203833269231
"155" 5 "WALKING_UPSTAIRS" 0.279514350638298 -0.0151006218904255 -0.109560995765957 0.892719722978723 -0.156357015297872 -0.0338047960489362 0.0954389884042553 0.0110616167055319 -0.0177425319989787 -0.0582144460297872 -0.0468334818085106 0.112618066657447 -0.0790805423617021 -0.0497355007021277 -0.0548442590638298 -0.351923201040426 -0.351923201040426 -0.50353273507234 -0.447359675042553 -0.648510601723404 -0.408533856234043 -0.234880891368085 -0.470967841297872 -0.969224541276596 -0.938106623404255 -0.950872353617021 -0.52401742236383 -0.404165703719149 -0.603130798553192 -0.557616662276596 -0.589058932787234 -0.490258685297872 -0.621549777446809 -0.659249835914894 -0.598987893148936 -0.34432236106383 -0.34432236106383 -0.430757145489362 -0.499147831191489 -0.642905747319149
"156" 6 "WALKING_UPSTAIRS" 0.280406441960784 -0.0144073780509804 -0.109439575372549 0.830568953333333 -0.0338794082156863 0.0975356339033333 0.0574811102313725 -0.0138337434982353 0.00548513495092549 -0.0376423351313726 -0.0602402946772549 0.0742412277843137 -0.0822777533972549 -0.0419564189039216 -0.0630592348862745 -0.616854358328941 -0.616854358328941 -0.701228598668627 -0.651953449254902 -0.786688265647059 -0.69189913072549 -0.503260985294118 -0.718263096372549 -0.977592908431373 -0.95936869 -0.953359393921569 -0.702338266266667 -0.624856753929412 -0.830751716078431 -0.77241362372549 -0.685131813137255 -0.712657864901961 -0.774521947254902 -0.811271629843137 -0.749073176333333 -0.674895864760784 -0.674895864760784 -0.691471352619608 -0.708092363803922 -0.813937610098039
"157" 7 "WALKING_UPSTAIRS" 0.274945860588235 -0.0179341681333333 -0.110429756156863 0.553846030588235 0.0872454074313725 0.111045101764706 0.0808318269215686 0.00167759654901961 0.00012957474137255 -0.0169885942186275 -0.10002847854902 0.0800090453843137 -0.0976589616098039 -0.0355056565627451 -0.0558715854882353 -0.625167941515686 -0.625167941515686 -0.668395305862745 -0.657598893137255 -0.760729537254902 -0.689755157470588 -0.553252205966667 -0.665774227647059 -0.975247187843137 -0.974046078039216 -0.961293588431373 -0.657971427627451 -0.625832568643137 -0.784434883333333 -0.757259943196078 -0.676989291823529 -0.71076675745098 -0.736379221509804 -0.77862107 -0.764551409921569 -0.672732752960784 -0.672732752960784 -0.660242451686274 -0.674351760843137 -0.784991996078431
"158" 8 "WALKING_UPSTAIRS" 0.25767270197561 -0.0217054788707317 -0.111747688063415 0.892620441951219 -0.34449012 -0.0544594911580488 0.0638437045853659 0.012647869195122 -0.0170531739069024 0.0480771571758537 -0.146444859841463 0.0794787485146341 -0.100753515804878 -0.0220545423170732 -0.0923336843804878 -0.383707571878049 -0.383707571878049 -0.571877057073171 -0.390982525460976 -0.673995228048781 -0.493430211434146 -0.272299078470732 -0.445388613560976 -0.963073106341463 -0.945730464390244 -0.923185748048781 -0.55659403302439 -0.528729611463415 -0.716063941463415 -0.658744786341463 -0.465614539514634 -0.43394773902439 -0.697507881463415 -0.687325214634146 -0.609994563541463 -0.480802701292683 -0.480802701292683 -0.557513894146341 -0.505457383039024 -0.702458417317073
"159" 9 "WALKING_UPSTAIRS" 0.276142546938775 -0.017140941322449 -0.112062749387755 0.648308204693878 0.0577219391020408 0.1113997599 0.0584334224285714 0.0264297996244898 0.0133800920759184 -0.0257148915734694 -0.0718775600102041 0.0917457895285714 -0.0902429854244898 -0.0475855418183673 -0.0609034623265306 -0.638141226918367 -0.638141226918367 -0.735387522306122 -0.688390882469388 -0.83543055877551 -0.689135570836735 -0.570300021908163 -0.707173645306122 -0.973715121020408 -0.966120603061224 -0.954654909183673 -0.721130973528571 -0.696451491204082 -0.846671706326531 -0.776993678979592 -0.763357351836735 -0.730009743673469 -0.788632593714286 -0.88127483755102 -0.796647759040816 -0.680012142469388 -0.680012142469388 -0.727211124579592 -0.745470122040816 -0.870704843673469
"160" 10 "WALKING_UPSTAIRS" 0.282330934680851 -0.0227169360319149 -0.115693062404255 0.943440507021277 -0.199401228723404 -0.0948602978085106 0.0988830961085106 -0.0252048710234043 -0.0202473991797872 -0.00560585887659574 -0.0824610270361702 0.0804591575148936 -0.10024621693617 -0.0345578320531915 -0.0523938645404255 -0.373029115446809 -0.373029115446809 -0.557046084255319 -0.480438603893617 -0.697454504042553 -0.445034677808511 -0.33974490332766 -0.416417073897872 -0.967210521276596 -0.942118191702128 -0.93547983212766 -0.590935 -0.504389812680851 -0.622351161617021 -0.637409196382979 -0.583838465659574 -0.62637275 -0.660963362765957 -0.706725953404255 -0.696916451914894 -0.406352635319149 -0.406352635319149 -0.527139951510638 -0.545325115297872 -0.706784394042553
"161" 11 "WALKING_UPSTAIRS" 0.285565087592593 -0.0148408508487037 -0.11355126087037 0.593256818518519 0.134212832555556 0.0792481452962963 0.0949441705 -0.02637249458 0.00411867628444445 -0.0214378473962963 -0.0861438868261111 0.0763467358851852 -0.113252285537037 -0.0169806596481481 -0.053459610187037 -0.64737017855 -0.64737017855 -0.696384275444444 -0.643796758959259 -0.754311545740741 -0.725988008333333 -0.541363494074074 -0.698658676740741 -0.985020584814815 -0.973966913518518 -0.964972687962963 -0.702849544407407 -0.645862402853704 -0.784331737037037 -0.741360427185185 -0.67296051045537 -0.668414979388889 -0.761668836481482 -0.72563984762963 -0.7662674755 -0.713519936648148 -0.713519936648148 -0.686849371844445 -0.687632172235185 -0.719509167259259
"162" 12 "WALKING_UPSTAIRS" 0.273935359423077 -0.0215963126403846 -0.115723287230769 0.8611441625 -0.238926793346154 -0.0537454816346154 0.0781287358269231 0.00129206779038462 -0.0212005511653846 -0.0234694424648077 -0.0899681554807692 0.0751462448423077 -0.0794080425 -0.0422693656538462 -0.0609461668038462 -0.252951906865385 -0.252951906865385 -0.32838143575 -0.290147070980769 -0.467040540653846 -0.368216881461538 -0.0583710432769231 -0.3799802985 -0.967381962307692 -0.962136887307692 -0.939757952307692 -0.297094834898077 -0.188917112019231 -0.594370475961538 -0.549405371346154 -0.282847386152885 -0.366672703707692 -0.414859646115385 -0.485369591038462 -0.496185409423077 -0.324690982711538 -0.324690982711538 -0.257005238632115 -0.374726982538462 -0.496065928984615
"163" 13 "WALKING_UPSTAIRS" 0.274194670181818 -0.0142583281581818 -0.107677943545455 0.166127770181818 0.424194448145455 0.353350042545455 0.0804953715636364 0.00539003987909091 0.00585894590205454 -0.0408662513181818 -0.0708537762472727 0.114414595854545 -0.106488015554545 -0.0413113378272727 -0.0493184133509091 -0.860023627454545 -0.860023627454545 -0.900669486181818 -0.866488190909091 -0.934042440909091 -0.884369896727273 -0.836082203454545 -0.876467593454546 -0.978021199636364 -0.981990862 -0.97393902 -0.900947902727273 -0.879380073454545 -0.932606518363636 -0.915130496727273 -0.893831579818182 -0.885134753636364 -0.921129895090909 -0.941052122181818 -0.932450520545455 -0.876007502909091 -0.876007502909091 -0.893040552909091 -0.891850391090909 -0.940282121090909
"164" 14 "WALKING_UPSTAIRS" 0.258864677777778 -0.0168822347037037 -0.102923992574074 0.225964804444444 0.364070136166667 0.152097331666667 0.0998785463148148 0.00531595164425926 -0.0131337885842593 -0.0607998628796296 -0.0646616702296296 0.127971098531481 -0.10637875302963 -0.0396829474074074 -0.0549367600555556 -0.800476600037037 -0.800476600037037 -0.870264820740741 -0.839958699074074 -0.919073870555556 -0.829757564055556 -0.795213986925926 -0.803058430925926 -0.937915835740741 -0.965784257222222 -0.939264954814815 -0.868676632962963 -0.860085882962963 -0.891484223148148 -0.883742553703704 -0.895077311666667 -0.854887456481481 -0.913573604814815 -0.922579514444444 -0.904754746481481 -0.775047378777778 -0.775047378777778 -0.85526840462963 -0.862005675555556 -0.918657820740741
"165" 15 "WALKING_UPSTAIRS" 0.270130593125 -0.0181195912229167 -0.1044413256375 0.675902920833333 -0.0633001080833333 0.0684786908541667 0.0765111160833333 0.0176450176979167 0.01426787542375 -0.05524740971875 -0.0482788188541667 0.101591817895833 -0.077818307 -0.0462232941458333 -0.0366073492291667 -0.706627099895833 -0.706627099895833 -0.797410055708333 -0.7240382738125 -0.857386180833333 -0.759842101729167 -0.642796886395833 -0.739664825208333 -0.977864769166667 -0.971903245 -0.957341948541667 -0.7927290591875 -0.760945196875 -0.865571970833333 -0.815038530625 -0.770027838125 -0.752828983145833 -0.854839683125 -0.870081953958333 -0.83356028 -0.737581998958333 -0.737581998958333 -0.782676201104167 -0.778097166375 -0.873668840625
"166" 16 "WALKING_UPSTAIRS" 0.277919977843137 -0.0158248354705882 -0.0960920868431373 0.902826833921569 -0.299454169215686 0.0440871232758824 0.0771432748431373 0.00257501936862745 -0.0244109103567843 0.00408744311 -0.117213960568627 0.0814318343137255 -0.0756906621764706 -0.0442439550764706 -0.0586678413921569 -0.782613077333333 -0.782613077333333 -0.844216021058824 -0.774792995392157 -0.870382308235294 -0.833235279235294 -0.710509081568627 -0.816750796509804 -0.981154840588235 -0.958328442156863 -0.944538904313725 -0.846383757980392 -0.79661914372549 -0.884742778823529 -0.823279149215686 -0.807168907490196 -0.791831945372549 -0.861574810392157 -0.865825447980392 -0.853265222 -0.786381020980392 -0.786381020980392 -0.815482443980392 -0.757223564097647 -0.851552157784314
"167" 17 "WALKING_UPSTAIRS" 0.277573711666667 -0.0114060654939167 -0.0988859172916667 0.94025766875 -0.092455526875 -0.06919327381875 0.0744748584166667 0.00969759076958333 -0.000281523594166667 -0.00835290072083333 -0.0866676050625 0.0731122873125 -0.1051099443125 -0.0415332662083333 -0.0515473842916667 -0.834778702291667 -0.834778702291667 -0.907537161875 -0.860416627708333 -0.939492088333333 -0.884508585 -0.803082127604167 -0.828897887916667 -0.979661750625 -0.951794755416667 -0.936917956875 -0.913827841458333 -0.902123834791667 -0.913741335 -0.903554876666667 -0.919266428958333 -0.857641007291667 -0.928191099166667 -0.9400897 -0.939506762083333 -0.850339763333333 -0.850339763333333 -0.902252445 -0.88815900875 -0.938475540625
"168" 18 "WALKING_UPSTAIRS" 0.271490873275862 -0.013684807072069 -0.107690343344828 0.664821386551724 0.0805601771551724 0.0901784160689655 0.0790096443775862 -0.00354592003189655 0.00233982676896552 -0.0614565478982759 -0.0500791467701724 0.0897855506551724 -0.0859322152406897 -0.0537177252413793 -0.0442929020206897 -0.686991145034483 -0.686991145034483 -0.744201207137931 -0.713031102948276 -0.832850930172414 -0.73992731637931 -0.632360191551724 -0.709286858103448 -0.98115547637931 -0.961498787241379 -0.953473252586207 -0.730613799431034 -0.719629448998276 -0.820716983448276 -0.801771871086207 -0.761239007051724 -0.745402361551724 -0.827206497241379 -0.833287152068966 -0.83152553637931 -0.716107216206897 -0.716107216206897 -0.724108029155172 -0.747846699637931 -0.835611837017241
"169" 19 "WALKING_UPSTAIRS" 0.2787491065 -0.0136259688075 -0.1093532939 0.87433083025 -0.0952003005 0.1177502572525 0.07521037705 0.00583470295 -0.001935818323575 -0.0339124839575 -0.0633381987 0.0470155051 -0.097389358175 -0.04238804975 -0.0444804572475 -0.98472396975 -0.98472396975 -0.993961429 -0.96497449325 -0.9966448575 -0.99433017625 -0.96999483125 -0.9849730575 -0.98924793425 -0.973853536 -0.980614027 -0.99490220875 -0.98901977925 -0.993704693 -0.9899750125 -0.989873707 -0.97756557675 -0.995872135 -0.99601060375 -0.99510483025 -0.98118158275 -0.98118158275 -0.99526647275 -0.9751468105 -0.99640548975
"170" 20 "WALKING_UPSTAIRS" 0.255845652882353 -0.0103205245294118 -0.13101196927451 0.373387761529412 0.428232656588235 0.371119805254902 0.0913434841372549 0.00925292706019608 0.0117045945660784 -0.0331453898921569 -0.0641256849019608 0.0831277957254902 -0.0893057322745098 -0.0534972765686275 -0.0506882823882353 -0.886947009235294 -0.886947009235294 -0.937368214 -0.881327126823529 -0.953805424313726 -0.919116786862745 -0.882142163921569 -0.888899764647059 -0.957159649215686 -0.972689383921569 -0.916434522960784 -0.935836994509804 -0.920051590196078 -0.958152824901961 -0.923949484901961 -0.926319440980392 -0.900509064509804 -0.933128556921569 -0.962065055490196 -0.940316254901961 -0.877588873156863 -0.877588873156863 -0.930835407137255 -0.889494772117647 -0.950179877058824
"171" 21 "WALKING_UPSTAIRS" 0.277088701276596 -0.0178770489725532 -0.106560130553191 0.701073995744681 -0.0352600897234043 0.196727133871064 0.0675150208779787 0.00684411644351064 -0.0134824529217021 -0.0103282611914894 -0.0830713417191489 0.0863399025551064 -0.10000579857234 -0.0366479647446808 -0.0609251919553191 -0.598220073412766 -0.598220073412766 -0.700373333957447 -0.670241774468085 -0.817316678510638 -0.660692136595745 -0.493937151723404 -0.716358847446809 -0.979468077446809 -0.96734299893617 -0.963160189787234 -0.697000047723404 -0.619158116574468 -0.85054336106383 -0.754577750638298 -0.731142818510638 -0.710225531276596 -0.756703502893617 -0.87579433893617 -0.770792813617021 -0.673156138723404 -0.673156138723404 -0.694048040680851 -0.730732385957447 -0.856235435957447
"172" 22 "WALKING_UPSTAIRS" 0.27601031547619 -0.01923035625 -0.115031374690476 0.727214942142857 0.0519441906428571 0.0850057047023809 0.0823578486904762 0.0257290557238095 0.00388329353571429 -0.106674309444952 -0.0182409893928571 0.0851476262833333 -0.0963284238690476 -0.03170947705 -0.0595434006190476 -0.701392374204762 -0.701392374204762 -0.774167093071429 -0.733871226761905 -0.868416537619048 -0.737772235761905 -0.643515846285714 -0.781529897380952 -0.98545487452381 -0.974974655714286 -0.966258902619048 -0.769914040571429 -0.724252921309524 -0.875693581904762 -0.829277745880952 -0.808316565714286 -0.767375790952381 -0.841925311190476 -0.904313164761905 -0.823846835238095 -0.747019469190476 -0.747019469190476 -0.770752041571429 -0.795691921738095 -0.893915944285714
"173" 23 "WALKING_UPSTAIRS" 0.285103041372549 -0.0173828416388235 -0.110943887294118 0.618225506666667 0.0644322273333333 0.139796409758824 0.0774911228823529 -0.0374376140443137 -0.0482725729111765 -0.0151429928843137 -0.0795017530768627 0.0601793054254902 -0.105151030352941 -0.0283813487392157 -0.062747043827451 -0.595741684392157 -0.595741684392157 -0.680150897235294 -0.635719609686275 -0.777500114509804 -0.661123329196078 -0.486351726117647 -0.686746711470588 -0.979800036862745 -0.964473704117647 -0.956113474509804 -0.676636271352941 -0.610692889352941 -0.790770259019608 -0.746883626980392 -0.730832271941177 -0.66444367954902 -0.728687127921569 -0.821006611372549 -0.724918923333333 -0.640768031627451 -0.640768031627451 -0.648247910011765 -0.703185647803922 -0.797816504901961
"174" 24 "WALKING_UPSTAIRS" 0.274209336949153 -0.0236846618016949 -0.113697509915254 0.701864045932203 -0.0741791042372881 0.0878970367152542 0.0630955867067797 -0.00646350461627119 -0.0133072372677966 -0.0423721893338983 -0.0599662486271186 0.105118460701695 -0.0970022425677966 -0.0158524995830508 -0.0686992060542373 -0.510596077728814 -0.510596077728814 -0.595386442949153 -0.521787671830508 -0.659488572864407 -0.624111223949153 -0.35374475038983 -0.59886952779661 -0.970862832542373 -0.954382121355932 -0.945919132542373 -0.623391412513559 -0.488965782711864 -0.72499272559322 -0.69281094779661 -0.546315163559322 -0.600114517677966 -0.673832445711864 -0.659769635847458 -0.659626693357627 -0.596433015389831 -0.596433015389831 -0.575790400525424 -0.609728968194915 -0.685983990084746
"175" 25 "WALKING_UPSTAIRS" 0.253805923707692 -0.0161150473230769 -0.107826983846154 0.420077210476923 0.222682341261538 0.220022213790769 0.0906299269015385 0.0162299044952308 -0.0109333900055385 0.00487425356923077 -0.111176279969231 0.101959657753846 -0.105740635998462 -0.0379966364446154 -0.0727466475535385 -0.651007112030769 -0.651007112030769 -0.745209029076923 -0.696322060169231 -0.839416488 -0.687856117224615 -0.615291341892308 -0.718045020153846 -0.937732281384615 -0.956974050923077 -0.944914102769231 -0.7306979026 -0.723845183784615 -0.840303365846154 -0.810764070923077 -0.768202214769231 -0.714271826907692 -0.837282982923077 -0.858698753384615 -0.806116770461539 -0.679785425723077 -0.679785425723077 -0.742022877246154 -0.762356119984615 -0.863375911230769
"176" 26 "WALKING_UPSTAIRS" 0.256619217272727 -0.0386437437818182 -0.0963170718545455 0.377016640727273 0.0779422015272727 0.2431718458 0.0863756714909091 0.0151380691176364 -0.00464819441218182 -0.0152099314509091 -0.0884638761852727 0.0757764689981818 -0.108008792458182 -0.0516512257418182 -0.0517056936327273 -0.481803801781818 -0.481803801781818 -0.581257815890909 -0.552756889509091 -0.681601150363636 -0.599437300909091 -0.39199476356 -0.533440241534546 -0.941993739636364 -0.916908841236364 -0.929795816545455 -0.582120967836364 -0.521208931303636 -0.707668364 -0.706056520381818 -0.569215164127273 -0.610611009472727 -0.653096215818182 -0.686351167636364 -0.69940179 -0.552341107036364 -0.552341107036364 -0.564142357981818 -0.5878465544 -0.693337061090909
